date,post_2008,primary_product_exports,total_exports,soybeans,oil,iron_ore,copper,wheat,corn,usdbrl,neer,primary_product_exports_z_12,total_exports_z_12,soybeans_z_12,oil_z_12,iron_ore_z_12,wheat_z_12,corn_z_12,usdbrl_z_12,neer_z_12,primary_product_exports_z_3,total_exports_z_3,soybeans_z_3,oil_z_3,iron_ore_z_3,wheat_z_3,corn_z_3,usdbrl_z_3,neer_z_3
3/1/14,1,9236.14,17467.73,3147.58,975.55,2391.71,102.8,1.98,122.63,2.272,91.68,-0.190532671,-0.972990718,0.734446469,-0.316591722,-1.079907521,-0.213709727,-1.031395617,0.037319134,-0.153597985,1.405870677,1.41289018,1.272750466,0.113188902,0.298640692,-0.36852809263761,-0.9253,-1.231073659,-1.381474579
4/1/14,1,10607.34,19577.25,4134.75,1078.4,2063.4,127.2,1.08,124.63,2.2327,87.63,0.84283532,0.173385002,1.359633953,-0.127771024,-1.748460883,0.022866612,-0.997174919,-0.704104894,-1.369696671,1.13439588,1.272345059,1.0953107,1.100120751,-1.129723319,-0.331262940211345,-0.6831,-1.09085397,-1.278584402
5/1/14,1,11385.5,20540.38,3866.21,1435.62,2593.56,197.15,1.3,28.94,2.2413,86.9,1.45686047,0.773584318,1.220986896,0.842307422,-0.173793801,0.104604541,-1.284604276,-0.835207327,-1.844482315,1.098255635,1.048382854,0.360008941,1.381771021,1.116823703,-0.400257336967715,-1.4140,-0.436709432,-0.873571521
6/1/14,1,10861.39,20288.08,3572,1417.72,2311.93,153.74,0.26,18.68,2.2145,87.05,0.956756496,0.579037763,1.004470895,0.6559305,-0.888592891,-0.575582994,-1.28094707,-1.194535208,-1.566024564,-0.2778422,0.37481897,-1.242936266,0.651946622,-0.050944047,-1.38543882783486,-0.8119,-1.342571959,-0.455338866
7/1/14,1,11629.53,21921.46,3151.18,2602.57,2185.53,146.14,0.42,118.59,2.2638,87.49,1.312221601,1.315119654,0.710877642,2.642866067,-1.069692643,-0.500785902,-0.92242408,-0.437721553,-1.216374361,1.052813512,1.399583653,-1.29030808,1.41409069,-1.044532248,-0.524890659167824,1.4080,1.187632139,1.371262766
8/1/14,1,9801.29,19224.65,2135.35,1488.9,1908.71,184.26,0,474.68,2.2362,88.77,0.11515414,0.012117331,0.066853564,0.195306514,-1.471027405,-0.777232885,0.295582777,-0.712164954,-0.749173047,-1.284491865,-1.130083191,-1.355610449,-0.640493566,-1.346171481,-1.30963106681129,1.3832,-0.097482185,1.370677758
9/1/14,1,9336.67,19370.17,1347.5,1327.19,2226.33,180.18,0,494.92,2.4461,89.59,-0.142290588,0.15678222,-0.441102711,-0.114776682,-0.607308815,-0.777232885,0.473747501,1.974677232,-0.405676221,-0.928726645,-0.647540174,-1.170032138,-0.844907888,0.846743384,-0.707106781186548,0.7649,1.403823869,1.126347412
10/1/14,1,8139.93,18169.79,363.99,1301.08,1890.4,153.79,0,562.9,2.4779,92.87,-0.86633511,-0.405853095,-1.058884727,-0.23742106,-1.244624943,-0.777232885,0.870847754,1.834969165,0.527094308,-1.361281635,-1.405463306,-1.267264619,-0.858414786,-0.765637254,,1.3799,0.850182263,1.38873015
11/1/14,1,6843.76,15506.38,81.6,1376.06,1579.65,123.43,20.65,524.26,2.5651,94.97,-1.456105988,-1.555882356,-1.211190655,-0.031747025,-1.715935427,3.194221022,0.900100101,2.060378005,1.128942633,-1.240698989,-1.34750433,-0.951189754,1.328421565,-1.208543425,1.4142135623731,-0.1114,1.366309762,1.126209757
12/1/14,1,7578.81,17289.83,73.57,1446.46,1992.82,190.37,68.83,620.58,2.6582,96.64,-0.911055546,-0.561547716,-1.223295635,0.195260822,-0.585031734,3.172023009,1.315430609,2.086997901,1.553975357,0.10923642,0.271810519,-0.736627631,1.21168315,0.978285977,1.3524407990654,1.2970,1.237883174,1.175634468
1/1/15,1,5832.44,13481.5,35.1,1188.71,1196.69,251.72,113.5,593.47,2.6836,93.33,-1.748860697,-2.044391516,-1.250940274,-0.426562812,-2.359957397,2.772115602,1.177688218,1.7855289,0.70666707,-1.283983993,-1.249789009,-1.39564046,-1.363956884,-1.208963359,1.20902397187629,0.3460,0.941609155,-1.221028019
2/1/15,1,4991.23,12010.58,346.16,676.72,1268.48,126.63,103.12,206.39,2.8389,98.77,-1.842740066,-2.082055238,-0.953890989,-1.557993297,-1.687983867,1.862174366,-0.515791161,1.98490447,1.930849857,-1.060523138,-1.011467587,1.405086616,-1.335520586,-0.604927739,0.417553077503446,-1.4118,1.402244658,1.127384699
3/1/15,1,7522.9,16748.83,2211.79,849.86,1387.46,143.38,29,132.94,3.1974,106.96,-0.559509402,-0.384737809,0.282933731,-1.112589699,-1.178015563,0.020088464,-0.843805693,2.384813455,2.47618459,1.336850789,1.347617303,1.401817219,-0.259769748,1.312414732,-1.40521599737807,-0.8811,1.351419548,1.29833442
4/1/15,1,7545.57,14986.77,2534.26,1088.39,1162.03,162,38.15,32.03,3.0144,103.69,-0.441154994,-0.854507794,0.640965585,-0.583515296,-1.40247941,0.171818694,-1.210092321,1.437757836,1.541596579,0.716540842,0.206966613,0.867658464,1.284202512,-1.201434878,-0.56390749421468,-1.2837,-0.017080273,0.163394049
5/1/15,1,8586.68,16625.68,3612.72,1149.74,930.58,151.76,13.24,6.83,3.1787,104.13,0.19497542,-0.185480443,1.46611346,-0.391395489,-1.628219143,-0.482433943,-1.296386985,1.590079941,1.34297884,1.413967561,0.629057226,1.379640461,0.930867901,-1.230088491,-1.31770142202984,-0.9256,0.590324918,-0.549819142
6/1/15,1,9531.02,18746.13,3762.21,1445.92,1217.94,224.56,0.02,23.41,3.103,105.07,0.814258897,0.661149991,1.537836359,0.260324674,-0.849225809,-0.816835497,-1.230937041,1.161892147,1.259049376,1.204370276,1.273559921,0.839327746,1.395892057,0.919826282,-1.08275196010572,0.2537,0.064041393,1.343579272
7/1/15,1,9021.11,18334.88,3224.05,1001.82,1365.21,209.11,1.64,218.01,3.4211,108.32,0.791085852,0.730105466,1.138255334,-0.793035699,-0.376316594,-0.77994256,-0.457175092,1.729097099,1.480306957,-0.065192246,0.471225368,-1.362060952,-1.068781864,1.074707985,-0.565048982539334,1.4107,1.377038238,1.381520915
8/1/15,1,7318.1,15320.17,2004.89,1132.64,971.29,147.68,0,389.03,3.6198,116.79,-0.28231476,-0.50123584,0.268454773,-0.14409739,-1.174924776,-0.821599329,0.314488277,1.877928205,2.095806125,-1.379561494,-1.405643299,-1.349583925,-0.326403228,-1.313875332,-0.720080364157014,1.1976,1.120499928,1.362257005
9/1/15,1,7155.68,15467.64,1429.98,788.14,1265.74,119.88,0,580.17,3.9471,129.34,-0.288165464,-0.306053104,-0.15182305,-1.364788013,-0.277526967,-0.821599329,1.08718069,2.073114338,2.474699017,-0.801174329,-0.653306151,-1.055692695,-1.310363773,0.388588334,-0.707106781186547,1.2468,1.311554502,1.295874559
10/1/15,1,7269.34,15762.37,989.57,911.49,1095.97,170.95,0,919.88,3.8568,127.47,-0.136408426,-0.051882507,-0.522098032,-0.725696697,-0.697344024,-0.821599329,2.008707646,1.545530994,1.793120578,0.317906679,1.336224593,-1.167255054,-0.228742803,-0.124546722,,1.3219,0.354293693,0.531203305
11/1/15,1,5859.92,13603.59,551.13,671.7,900.82,97.34,0.01,799.06,3.8685,121.97,-1.174831818,-1.089588721,-0.904680649,-1.42201776,-1.189622903,-0.760018263,1.384917421,1.334586498,1.105849585,-1.410483566,-1.402962726,-1.223828731,-1.212812585,-1.252129286,1.41421356237309,0.2325,-0.556170257,-1.371449549
12/1/15,1,6466.39,15694.23,281.72,876.17,1274.88,179.11,54.64,1036.37,3.964,122.1,-0.614085027,0.06930178,-1.142848107,-0.479862774,0.672656989,0.640460895,1.781411809,1.323518954,0.94763866,-0.113456705,0.672831682,-1.116695016,0.533421794,1.206641562,1.41421354460649,1.2172,1.40719853,-0.681590588
1/1/16,1,4747.88,11024.62,147.64,811.49,656.11,197.21,25.65,731.13,3.9991,122.64,-1.706634207,-1.982962399,-1.266654648,-0.645346292,-2.225888714,0.117157046,0.859151596,1.228995398,0.861145226,-1.325858653,-1.265134063,-1.067979968,0.293405763,-1.131194174,-0.0500375416821314,-0.9506,1.000872884,1.39034545
2/1/16,1,5242.58,13103.87,715.35,512.91,685.59,146.96,25.83,892.18,4.0163,120.27,-1.403005611,-1.137209755,-0.865023055,-1.793805794,-1.645856222,0.567747245,1.101943059,1.113861057,0.498162271,-0.336466756,-0.089191343,1.377648282,-1.394378752,-0.654756112,-0.700490403137802,0.0451,1.06443711,-1.380399444
3/1/16,1,7386.05,15845.54,2924.9,510.26,776.31,153.16,44.07,337.94,3.5928,112.65,0.150553937,0.230932708,0.84359191,-1.509794468,-1.079841269,1.409969028,-0.439595695,-0.109893907,-0.404301442,1.39204038,1.276828854,1.38749766,-0.716457937,1.374509864,1.41416242448491,-1.3566,-1.413303027,-1.377289326
4/1/16,1,7738.51,15082.23,3532.37,700.86,960.8,117.58,14.85,58.12,3.4351,110.04,0.391925044,-0.148730884,1.186983904,-0.66526679,-0.209644925,-0.008035153,-1.227365718,-0.747315077,-0.817129472,0.860844982,0.350560437,0.943033892,1.414109617,1.338197485,-1.11192943688338,-1.0713,-1.003644761,-0.986148938
5/1/16,1,8298.05,16596.33,3600.31,532.94,1341.71,131.87,4.97,4.97,3.6109,108.67,0.824717457,0.598544244,1.239302755,-1.100270234,1.228846653,-0.508566005,-1.373970613,-0.335218361,-1.097797215,1.306265619,1.221355173,0.816023912,-0.569503519,1.339885016,-0.983495908468001,-0.8812,0.81862791,-1.080215288
6/1/16,1,7817.5,16602.95,2971.37,966.24,1082.61,159.45,0,4.4,3.2126,104.88,0.663049401,0.774470992,0.869125015,0.92842436,0.215063523,-0.779134859,-1.363089102,-1.95522473,-1.583522331,-0.541339031,0.71172904,-1.407348635,1.305607421,-0.288114955,-1.07043253423066,-0.7184,-1.269705475,-1.366984267
7/1/16,1,7028.04,15142.72,2424.56,906.79,996.43,96.57,0,184.3,3.2491,99.55,0.162318251,0.133259714,0.513491208,0.690131369,-0.019741659,-0.767527533,-0.852747338,-1.628869117,-1.901340176,-1.311179116,-1.414202613,-1.195255744,0.546433981,-0.980140227,-0.707106781186547,1.4142,-0.603158327,-1.287577099
8/1/16,1,7225.35,16863.03,1590.49,1068.83,1256,162.32,0,431.9,3.2263,98.17,0.362263046,1.102157514,-0.1416251,1.662128303,1.022229229,-0.767527533,-0.182974063,-1.439910958,-1.636918719,-0.392333163,0.871870487,-1.300326389,1.317954776,1.33698633,,1.2840,-0.201488251,-0.932058578
9/1/16,1,6560.21,15684.38,606.52,1102.11,1420.28,204.95,0,491.26,3.2613,99.1,-0.236816731,0.367038835,-0.864008831,1.514658559,1.571880841,-0.767527533,0.00083005,-1.115523916,-1.319229978,-1.353957627,-0.295648993,-1.256982122,0.89311579,1.12353729,,0.9185,1.084647707,0.278439887
10/1/16,1,5669.26,13594.44,413.79,1110.38,1110.6,141.46,0,190.52,3.1939,95.95,-0.943428825,-0.783358832,-0.951449666,1.363168583,0.295472887,-0.767527533,-0.692266746,-1.120075381,-1.398674193,-1.279504518,-1.321553994,-0.88581717,0.924758958,-1.199112946,,-1.3894,-1.208696685,-1.354584304
11/1/16,1,5539.6,14212.82,130.91,1161.05,1233.89,148.53,0,156.35,3.3857,98.84,-1.017655139,-0.452074713,-1.113215206,1.318624234,0.682299872,-0.767455809,-0.658501889,-0.410882997,-0.940063382,-0.845181885,-0.324430438,-1.294398995,1.402290237,-0.165228907,,-0.8176,1.326683132,0.614087187
12/1/16,1,5905.73,15773.21,273.12,689.95,1769.02,268.23,0,172.11,3.25,97.55,-0.626282525,0.494803313,-1.005221252,-0.632685022,2.133134358,-0.679355468,-0.487309763,-0.716594577,-0.92867446,1.325176912,1.359537299,0.004444989,-1.407410669,1.392107872,,-0.0633,-0.329531232,0.087415204
1/1/17,1,6786.03,14827.88,364.83,1764.35,1620.23,201.51,30.47,243.73,3.1486,93.08,0.02061239,-0.39312462,-0.963431906,2.432826576,1.40546757,1.39518024,-0.084517499,-0.969735054,-1.308845083,1.355246607,-0.171542457,1.127882499,1.271772849,0.351103821,1.4142135623731,1.3938,-1.161641018,-1.381642931
2/1/17,1,7364.54,15275.98,1404.18,2072.79,1469.34,158.76,33.95,86.2,3.1097,91.5,0.499589696,-0.194378809,-0.219530061,2.283283733,0.784414781,1.496994167,-0.734965907,-1.248710977,-1.44600879,1.132241405,-0.042415274,1.41044118,0.95116095,-1.227595614,0.818128141887844,-1.2601,-1.010010173,-0.992670303
3/1/17,1,10011.38,19854.74,3534.06,1311.57,2326.46,169.32,22.03,43,3.1224,92.12,2.381593567,2.639890862,1.336588011,0.464086614,2.556791764,1.055212099,-0.86428396,-1.04342145,-1.211289822,1.394063883,1.409619624,1.339053594,-1.294421943,1.394857077,-1.35603697894765,-0.9426,-0.277837776,-0.174361267
4/1/17,1,9000.59,17484.57,3948.24,1000.11,1622.61,159.67,5.54,27.09,3.1765,93.26,1.339606817,0.938962676,1.560564005,-0.346511517,0.5272816,-0.205218329,-0.939546761,-0.528144919,-0.903855014,0.191110787,-0.028807394,0.884726633,-1.023995846,-0.491755687,-1.28488592742605,-1.0013,1.391371318,1.326207185
5/1/17,1,9702.48,19726.04,4063.42,1084.2,1651.58,224.48,3.72,53.18,3.2266,95.64,1.61273868,1.833384991,1.553788263,-0.281924027,0.531119906,-0.34299055,-0.814606165,0.184571915,-0.270549241,0.309742095,0.647150137,0.945165255,-0.363024461,-0.66209507,-0.814713655495342,1.1261,1.20877631,1.341103066
6/1/17,1,9587.65,19535.15,3353.72,1974.96,1365.73,172.44,0,90.79,3.3072,99.23,1.317922031,1.445508297,1.021871969,1.696211348,-0.35889143,-0.642796662,-0.636783159,1.139782682,1.067005894,0.512062311,0.610950474,-1.397953654,1.409923402,-1.408207881,-1.33876548684892,1.2916,1.308193377,1.298627792
7/1/17,1,8355.61,17658.9,2534.39,1559.44,1178.01,181.77,0,356.97,3.1266,97.45,0.455053724,0.45715938,0.460509864,0.57649476,-1.016544252,-0.642796662,1.080792414,-1.071151796,0.536424826,-1.41002647,-1.40926874,-1.252942834,0.05470013,-1.132077777,-0.707106781186547,1.4051,-1.266166075,0.006823012
8/1/17,1,8974.12,19336.8,2236.1,1346.38,1334.7,241.54,0,817.55,3.1491,97.36,0.740000598,1.098927526,0.222895082,-0.004326298,-0.553011006,-0.642796662,2.667180845,-0.69064887,0.537085516,0.003300333,0.58598888,-0.998866677,-1.074825483,0.50981394,,1.3183,-0.562475405,-0.758721678
9/1/17,1,8537.62,18533.21,1610.5,1224.51,1608.21,270.93,0,915.59,3.1623,97.51,0.372605228,0.624483004,-0.26350396,-0.339224696,0.267347469,-0.642796662,2.288552854,-0.430803438,0.673972756,-0.326856825,0.034403451,-1.34160006,-1.100084439,1.319486236,,0.8988,1.10595562,1.135549948
10/1/17,1,8465.73,18694.33,939.52,1234.83,1969.73,216.99,0.01,774.49,3.2713,97.91,0.198061818,0.56902642,-0.783742147,-0.343756201,1.207455364,-0.642085596,1.461484342,0.831684169,0.747176019,-0.861058726,-0.46222066,-1.238780579,-0.611528225,1.277242475,1.41421356237309,-1.0397,1.407349086,1.364120501
11/1/17,1,7004.16,16584.24,815.38,877.01,1522.12,193.59,0,537.1,3.2683,99.87,-1.059732098,-0.691169537,-0.959387525,-1.143157196,-0.335337844,-0.642891561,0.608395645,1.155521005,1.405237309,-1.412992948,-1.410882997,-0.877341548,-1.413759637,-0.917363931,-0.707106781186547,-1.3145,0.677309183,1.396370133
12/1/17,1,7273.42,17476.27,913.4,1174.85,1530.43,294.26,7.08,621.33,3.3085,100.99,-1.09062579,-0.271693237,-0.971596691,-0.578203739,-0.240822975,-0.122053951,0.745672976,1.555635333,1.537611004,-0.484456191,-0.125657896,0.448491899,0.506726182,-0.687140359,1.41421250289279,-0.2338,1.411037406,1.099853363
1/1/18,1,7551.82,16769.72,594.26,2097.81,1531.07,172.36,15.53,468.91,3.1869,99.48,-0.960736106,-0.947682418,-1.264353066,1.699988808,-0.212470018,0.779545678,0.216769135,-0.206888706,0.880011726,1.231501037,-0.451938287,-1.349165409,1.374963424,0.784149687,1.25912699139469,-1.1796,-1.337712074,-0.98955649
2/1/18,1,6829.7,15801.99,1093.26,1526.35,1257.56,219.37,4.04,200.2,3.2477,101.89,-1.560226562,-1.789486292,-0.828616622,0.448971496,-1.049716516,-0.115767435,-0.666453197,0.539956506,1.488292014,-1.306841715,-1.283235745,1.09664718,-0.192771384,-1.414210652,-0.996364902671907,-1.3208,0,1.109626736
3/1/18,1,9925.02,20228.66,3434.67,1697.3,1677.46,189.6,9.46,105.42,3.3063,102.57,1.458736226,1.548103987,1.045353955,0.816722929,0.76241356,1.197012289,-1.00393808,1.237120754,1.569753299,1.378614238,1.383308912,1.394942987,-0.319512435,1.084707897,-0.0461653549023588,-0.9922,1.21715384,0.947888661
4/1/18,1,10013.18,19678.34,4112.6,1866.53,1485.28,210,0.01,20.16,3.5072,106.74,1.354049298,0.968752392,1.551211424,1.084636581,-0.118239665,-0.687098128,-1.276359876,2.580078014,2.436995675,0.73667421,0.562810258,0.952784273,1.222675499,0.069025253,-1.1605184461033,-1.2026,1.381051421,1.402309358
5/1/18,1,11061.86,19271.6,4998.53,1659.63,1640.39,248.97,0.08,9.44,3.7239,110,1.904566926,0.719647538,1.974589113,0.402501848,0.651158833,-0.599756901,-1.280755372,2.64752158,2.403271105,1.410774394,-1.159158678,1.275289145,-0.906029654,0.472665268,-0.699206337977441,-0.8282,1.239895263,1.171818085
6/1/18,1,9556.39,19830.02,4199.19,1259.35,1639.85,196.13,0,26.36,3.8765,110.84,0.727858426,1.094058386,1.288571833,-0.619499601,0.540950918,-0.616090706,-1.186941199,2.339464498,1.939688616,-1.037836763,1.003954847,-0.595757793,-1.332428779,0.703404551,-0.842927230423524,1.1026,1.148133962,0.931194089
7/1/18,1,12699.16,21055.29,4078.91,3465.35,1811.67,307.05,0,204.68,3.7574,111.84,2.190196106,1.579750718,1.062740005,2.868553535,1.240289579,-0.616090706,-0.578884936,1.480953627,1.700998058,1.241505662,1.346365694,-0.849326046,1.39355618,1.414208308,-0.707106781186547,1.4099,-0.435727411,1.258659509
8/1/18,1,10578.19,20084.14,3209.66,1992.93,1642.96,250.93,0,497.28,4.054,113.82,0.831115127,0.889076807,0.450392207,0.495522677,0.198135742,-0.616090706,0.441750283,2.002353721,1.668690417,-0.27991645,-0.452675879,-1.405413843,-0.268489928,-0.687647111,,1.3110,1.296776019,1.335148418
9/1/18,1,9989.55,19041.02,1814.55,2598.2,1767.36,144.6,0,590.48,4.0493,116.32,0.424032032,0.207607967,-0.448256718,1.197622889,0.833151771,-0.616090706,0.969665467,1.601683024,1.698608406,-0.944789845,-1.239067998,-1.307850216,-0.144459898,0.373820776,,0.9714,0.690099034,1.269283939
10/1/18,1,11319.45,21671.36,2048.37,3167.49,2071.84,231.69,0,534.35,3.7224,106.32,1.006309634,1.512888563,-0.373350487,1.620893166,2.297810231,-0.615856125,0.924823683,0.452684375,-0.07269511,1.268813662,1.299955388,-0.506761386,1.212049562,1.35686134,,-0.1658,-1.414105508,-1.372812946
11/1/18,1,9934.64,19199.74,1898.53,2084.91,1862.4,169.5,0,635.54,3.8663,106.72,0.124256839,0.014628836,-0.563141629,0.052543564,1.020845703,-0.615856125,1.272822122,0.777913969,-0.111444301,-0.749554533,-0.640184637,-0.227000285,-1.203090468,-0.299803507,,1.1777,-0.097427858,-0.663400206
12/1/18,1,9733.96,19257.63,1572.49,1835.46,1832.51,300.04,11.38,625.48,3.8745,109.46,-0.133124834,-0.042542819,-0.866571414,-0.425934768,0.739065963,1.504281412,1.227875317,0.67131223,0.303610754,-0.844664119,-0.681826148,-1.34550358,-0.911775818,-0.842806123,1.4142135623731,0.5937,0.764992965,1.404497773
1/1/19,1,8151.06,16638.09,768.71,2002.12,1712.96,238.16,64.96,649.03,3.6468,106.18,-1.288941667,-1.691713408,-1.490896193,-0.149079359,0.065803211,3.237329661,1.196632571,-0.292974227,-0.576160787,-1.406735194,-1.413948815,-1.357503175,0.269491782,-1.388726462,1.39505921727772,1.2797,-1.41350087,-0.886752575
2/1/19,1,8079.77,15618.08,1874.53,1493.4,1537.68,138.36,18.68,276.71,3.7568,105.64,-1.648820921,-2.277428421,-0.751992012,-0.946180764,-1.225204088,0.554477602,-0.27996932,-0.024576629,-0.86514485,-0.753276518,-1.013217581,1.005581368,-1.339227206,-1.294229317,-0.547660739043113,-1.4120,-0.027605735,-0.861007935
3/1/19,1,9634.16,17308.72,3021.08,1833.52,1401.74,148.86,25.48,149.95,3.9205,107.76,-0.350288591,-1.041642376,0.17494582,-0.431946006,-1.698959986,0.831204306,-0.803296214,0.704394475,-0.475075237,1.413046495,1.132346853,1.232060151,0.270217945,-1.170028208,-0.533893654819898,-0.9849,1.296551434,1.371085251
4/1/19,1,10380.29,19090.65,3304,2941.23,1136.94,191.54,0.14,65.77,3.921,108.96,0.234140706,0.051105713,0.470920064,1.125432577,-2.328667537,-0.534522949,-1.175973767,0.594661676,-0.167228451,1.059729636,1.235334982,0.923526633,1.378072217,-1.333238203,-1.36586703314792,-1.1347,0.71033901,1.097656582
5/1/19,1,10903.91,20500.5,3403.86,2161.96,1943.57,176.72,0.04,170.2,3.9232,110.69,0.677267789,0.811596367,0.779303698,-0.115470444,1.023382432,-0.539679455,-0.859733822,0.495817932,0.360437494,1.147346441,1.1744964,0.99237185,-0.323497368,1.338887207,-0.71128011573936,0.9191,1.392630036,1.291567533
6/1/19,1,9595.38,18306.72,2883.86,1580.08,2062.18,245.52,0,203.23,3.8499,107.71,-0.4015406,-0.393378193,0.42812989,-1.122179606,1.268425236,-0.541834581,-0.843848348,-0.100117623,-0.494365811,-1.297669558,-1.093528049,-1.390871077,-1.161478034,0.846454396,-1.01904933073014,0.9700,-1.41372142,-1.154007422
7/1/19,1,10895.23,19920.68,2598.55,1557.81,2561.08,216.11,0.32,1016.96,3.8148,106.95,0.993247715,0.636034727,0.294166286,-1.058937661,2.207415479,-0.526434322,2.110461972,-0.446379666,-0.612777628,0.700035959,0.371384722,-1.090442277,-0.746543948,1.390860741,1.40487871737254,1.4134,-1.059178764,-0.929355424
8/1/19,1,10275.03,19565.55,1764.06,1902.42,2808.88,197.58,0,1242.43,4.1453,110.62,0.384429791,0.451352092,-0.633606501,-0.374692494,2.077100817,-0.54368857,2.104838935,2.08098551,0.70855755,0.037330313,0.435012584,-1.371059466,1.411854321,1.067525395,-0.707106781186547,0.9445,1.407589099,1.386735954
9/1/19,1,10304.5,18620.81,1633.72,2093.21,2077.34,165.74,0,1057.07,4.1562,112.63,0.385306712,-0.117108168,-0.774827504,0.078161433,0.361255287,-0.54368857,1.336838499,1.886105598,2.076996742,-0.654899354,-1.363928066,-0.854075815,1.092527747,-1.333493322,-0.707106781186547,-0.4930,0.741227673,1.090024881
10/1/19,1,10918.9,19483.91,1825.88,2027.45,2121.62,269.9,0,984.49,4.0183,112.09,1.108033991,0.625345051,-0.49708973,0.186076298,0.450229376,-0.54368857,0.997060737,0.786870098,1.482070293,1.413051356,0.609448913,1.05700569,0.249665358,-0.639967152,,-1.0144,-1.410635526,0.364983831
11/1/19,1,8992.14,17609.81,1807.97,1403.23,1820.36,151.21,0,688.23,4.2372,113.51,-0.871326524,-0.637118553,-0.508167365,-1.269626773,-0.219608343,-0.54368857,0.237214804,1.794638608,1.675941731,-1.343561348,-1.255660255,0.601266351,-1.408931924,-1.401052709,,-1.3896,1.106238302,1.310036325
12/1/19,1,8992.14,18463.27,1190.96,3203.1,1498.03,186,6.96,708.1,4.0304,111.81,-0.78387887,0.026349594,-1.207622463,2.233068426,-0.853177138,-0.148432442,0.269134309,0.471570572,0.879582172,-0.707106781,-0.072739565,-1.413779615,1.329187144,-1.238303262,1.4142135623731,-0.6324,-0.646028428,-0.88683193
1/1/20,1,8992.14,14429.72,505.06,1707.99,1741.29,144.06,22.5,354.05,4.2829,113.2,-0.943876633,-2.238746969,-1.928625363,-0.527955953,-0.32969749,1.708669297,-0.551488971,1.710978186,1.208235862,#DIV/0!,-1.385423537,-1.245750259,-0.504468722,0.399013222,1.34813692348651,-1.4124,0.904837879,0.486990695
2/1/20,1,8992.14,15356.45,1695.1,2316.02,1481.07,226.7,20.37,66.61,4.472,118.06,-1.194293322,-1.648246746,-0.513023373,0.48877335,-0.879105091,1.441722677,-1.171944522,2.149939334,2.305742524,#DIV/0!,-0.421272961,1.15789818,-0.151515242,-0.77724282,0.546609793310649,-1.1802,1.162147605,1.382133753
3/1/20,1,8992.14,18312.35,3758.8,2023.53,1360.33,86.99,13.54,89.86,5.2059,131.08,-1.070399578,0.004262175,1.655226998,-0.102229709,-1.123478551,0.998271888,-1.091244035,2.854177075,2.944663935,#DIV/0!,1.376795622,1.318612729,0.030945414,-1.052026784,-1.3771241455223,-0.6161,1.387366842,1.364488579
4/1/20,1,8992.14,17593.8,5029.45,1836.38,1613.05,231.49,4.7,2.48,5.4866,141.14,-0.909012579,-0.343179944,2.243800779,-0.328990265,-0.74221797,-0.123953553,-1.265375177,2.354129715,2.613231799,#DIV/0!,0.402207398,1.117162484,-1.126067722,1.242492597,-1.27362333227517,-1.3668,1.009364385,1.169186466
