date,USDBRL_log,neer_log,reer_log,brazil_rate_log,us_rate_log,rate_diff_log,vix_log,current_account_log,aec_log,pae_log,fx_gap_log,total_commodity_exports_log,total_export_value_log,total_export_kg_log,post_2008,USDBRL,neer,reer,brazil_rate,us_rate,vix,current_account,aec,pae,fx_gap,total_commodity_exports,total_export_value,total_export_kg,cxpi_dynamic,cxpi_laspeyres,cxpi_dynamic_log,cxpi_laspeyres_log
2/1/00,-0.01589636,0.0205469,0.01762237,0,0.044451763,-0.018692133,0.017094433,-0.219744071,,,,0.108655684,0.178608588,-0.181745908,0,1.774490476,195.7,115.64,19,5.75,23.60,-1306800000,,,,4679559000,4120793391,16179667934,99.72766876,101.5047836,-0.002727027,0.014935741
3/1/00,-0.018919652,0.029950647,0.028809629,-0.026668247,0.042559614,-0.058268908,-0.038001118,-0.450063251,,,,-0.042336959,0.080771534,0.23868226,0,1.741233333,201.65,119.02,18.5,6,22.72,-2049600000,,,,4485576000,4467447649,20541303182,101.9304962,102.485405,0.021848013,0.009614471
4/1/00,0.014897998,-0.007366516,-0.004209824,0,0,0,0.178499709,-0.420925257,,,,-0.008887066,-0.068848314,-0.130189422,0,1.767368421,200.17,118.52,18.5,6,27.16,-3122300000,,,,4445889000,4170220598,18033808143,106.1119766,103.0780334,0.040203748,0.00576591
5/1/00,0.033255752,-0.015405057,-0.015989454,0,0.080042708,-0.040821995,-0.029518302,0.569173536,,,,0.044792527,0.193474474,0.280581415,0,1.827131818,197.11,116.64,18.5,6.5,26.37,-1767200000,,,,4649559000,5060389264,23874946411,107.0497284,104.6652908,0.008798558,0.015281245
6/1/00,-0.010786943,-0.004729343,-0.005502077,-0.055569851,0,-0.087011377,-0.202315329,-0.384575426,,,,-0.020628957,-0.042443642,-0.118943263,0,1.807528571,196.18,116,17.5,6.5,21.54,-2596000000,,,,4554626000,4850102157,21197566320,102.5146255,101.8003159,-0.043288001,-0.027754345
7/1/00,-0.005828625,0.009941246,0.024356139,-0.0588405,0,-0.09531018,-0.079694579,0.560039606,,,,0.030198344,0.030499633,0.066754336,0,1.79702381,198.14,118.86,16.5,6.5,19.89,-1482800000,,,,4694266000,5000307451,22660894162,97.36100769,97.63568878,-0.051579678,-0.041770117
8/1/00,0.006332257,0.006890509,0.019083117,0,0,0,-0.094857793,-0.105933591,,,,0.033069425,0.098227508,0.050488299,0,1.80843913,199.51,121.15,16.5,6.5,18.09,-1648500000,,,,4852098000,5516407914,23834378510,96.60108185,97.78255463,-0.007835858,0.001503093
9/1/00,0.016426074,-0.003967562,-0.006376041,0,0,0,0.084751593,-0.101933358,,,,-0.073456444,-0.158946075,-0.170604472,0,1.83839,198.72,120.38,16.5,6.5,19.69,-1825400000,,,,4508456000,4705729616,20096075378,100.6048813,100.9566422,0.040610838,0.031944956
10/1/00,0.021763363,-0.013323061,-0.013548756,0,0,0,0.246733102,-0.713911798,,,,-0.009097573,-0.01518327,0.085437722,0,1.878838095,196.09,118.76,16.5,6.5,"	25.20",-3727400000,,,,4467626000,4634820927,21888519226,100.6838379,99.90743256,0.000784511,-0.010447056
11/1/00,0.035744027,-0.033077147,-0.030955871,0,0,0,0.045762153,0.269480257,,,,0.012709576,-0.057879259,-0.151295699,0,1.94721,189.71,115.14,16.5,6.5,"	26.38",-2846900000,,,,4524770000,4374176633,18815228417,101.8361664,100.9289627,0.011380021,0.010172847
12/1/00,0.007821592,-0.020556694,-0.015844863,-0.046520016,0,-0.077961541,0.005670021,-0.088038283,,,,0.055849892,0.060287371,-0.0437069,0,1.9625,185.85,113.33,15.75,6.5,"	26.53",-3108900000,,,,4784668000,4645995542,18010585422,101.883812,101.723999,0.000467755,0.007846324
1/1/01,-0.004489507,-0.003935633,-0.000264749,-0.032260862,-0.167054085,0.052643733,-0.062605474,0.248066376,,,,0.08889081,-0.025576084,0.31583186,0,1.953709091,185.12,113.3,15.25,5.5,24.92,-2425900000,,,,5229457000,4528675856,24699710529,105.0363541,101.9170532,0.030473454,0.001896025
2/1/01,0.023945155,-0.019363009,-0.016732323,0,0,0,-0.062507412,0.230134417,,,,-0.04856074,-0.108535623,-0.356316046,0,2.001055556,181.57,111.42,15.25,5.5,23.41,-1927200000,,,,4981578000,4062887664,17296003758,103.36763,100.396965,-0.016014662,-0.015027301
3/1/01,0.042651576,-0.032123635,-0.031546056,0.032260862,-0.09531018,0.09763847,0.196740806,-0.360791614,,,,0.062631962,0.237834414,0.275966962,0,2.08825,175.83,107.96,15.75,5,28.50,-2764500000,,,,5303562000,5153769468,22792748570,98.67436218,99.14069366,-0.046466699,-0.012591989
4/1/01,0.048330572,-0.039441405,-0.038813238,0.031252544,-0.105360516,0.088947486,-0.013067465,0.099449682,,,,-0.078874318,-0.089254434,-0.112158968,0,2.191655,169.03,103.85,16.25,4.5,28.13,-2502800000,,,,4901319000,4713703708,20374486826,93.34926605,97.75274658,-0.05547715,-0.014098693
5/1/01,0.046699569,-0.038414081,-0.037977384,0.030305349,-0.117783036,0.081678031,-0.203954511,0.057308845,,,,0.008202418,0.128897357,0.242068659,0,2.296431818,162.66,99.98,16.75,4,22.94,-2363400000,,,,4941687000,5362183737,25954684967,95.10283661,99.09001923,0.018610789,0.013587426
6/1/01,0.033651429,-0.030650631,-0.025733362,0.085766822,-0.064538521,0.128617378,-0.091220906,0.049748989,,,,-0.015014968,-0.063273975,-0.149063871,0,2.375025,157.75,97.44,18.25,3.75,20.94,-2248700000,,,,4868042000,5033408207,22360326730,96.77199554,100.0366135,0.017398853,0.009507532
7/1/01,0.037274196,-0.0346341,-0.019063984,0.040273899,0,0.050430854,0.063821932,0.040660803,,,,-0.072803323,-0.015182674,0.153231044,0,2.465222727,152.38,95.6,19,3.75,22.32,-2159100000,,,,4526226000,4957564819,26063068293,103.5664139,103.3157883,0.067855437,0.03225395
8/1/01,0.017933036,-0.032956088,-0.026176454,0,-0.068992871,0.016260521,-0.020824655,0.535489289,,,,0.104445826,0.143043303,-0.039686235,0,2.509830435,147.44,93.13,19,3.5,21.86,-1263900000,,,,5024542000,5719937959,25048979031,102.1131897,102.8039398,-0.014131186,-0.004966526
9/1/01,0.062186505,-0.063201018,-0.063615507,0,-0.15415068,0.031748698,0.472687581,0.202509732,,,,-0.078551545,-0.188294221,-0.14324326,0,2.670863158,138.41,87.39,19,3,35.07,-1032200000,,,,4644960000,4738230423,21706023641,98.55737305,100.2962036,-0.035443055,-0.024695833
10/1/01,0.025327262,-0.02287359,-0.013710682,0,-0.182321557,0.030771659,-0.069359552,-0.926814507,,,,-0.004577129,0.042497256,0.139885707,0,2.739372727,135.28,86.2,19,2.5,"	32.72",-2607800000,,,,4623748000,4943932135,24965016779,96.73072815,96.74897766,-0.018707726,-0.036008079
11/1/01,-0.074673547,0.076054417,0.084601282,0,-0.223143551,0.029852963,-0.205948112,0.445563574,,,,0.004250916,-0.096891694,-0.160826121,0,2.542265,145.97,93.81,19,2,"	26.63",-1670200000,,,,4643445000,4487381285,21256216522,100.032692,97.06483459,0.033565932,0.003259388
12/1/01,-0.073589036,0.075452745,0.082229683,0,-0.133531393,0.014598799,-0.115719826,-0.141670851,,,,-0.039406394,-0.035558815,-0.059493873,0,2.3619,157.41,101.85,19,1.75,"	23.72",-1924400000,,,,4464022000,4330618982,20028485239,98.73487091,96.76828003,-0.013058866,-0.003059898
1/1/02,0.006414877,0.00228441,0.003332683,0,0,0,-0.063976566,0.38841119,,,,0.02380785,-0.091479051,0.004412584,0,2.3771,157.77,102.19,19,1.75,22.25,-1305000000,,,,4571576000,3952038148,20117057888,98.79398346,95.59343719,0.000598521,-0.012215086
2/1/02,0.017390292,0.042501511,0.04074762,-0.013245227,0,-0.014598799,0.027921158,0.082715497,,,,-0.019778365,-0.078767219,-0.136183095,0,2.4188,164.62,106.44,18.75,1.75,22.88,-1201400000,,,,4482046000,3652691211,17555811086,97.98891449,95.41749573,-0.008182352,-0.001842214
3/1/02,-0.030625871,0.042341918,0.041948755,-0.01342302,0,-0.014815086,-0.186877373,0.055798182,,,,0.002006443,0.1518677,0.187311759,0,2.345845,171.74,111,18.5,1.75,18.98,-1136200000,,,,4491048000,4251755321,21172364495,97.29732513,97.82933044,-0.007082857,0.024962479
4/1/02,-0.011250921,0.021429391,0.017326503,0,0,0,0.047333939,-0.626694018,,,,0.040980805,0.081344667,0.11533771,0,2.3196,175.46,112.94,18.5,1.75,19.90,-2126300000,,,,4678918000,4612069084,23760736231,97.16122437,98.35717773,-0.001399792,0.005381089
5/1/02,0.0667025,-0.068948092,-0.070898351,0,0,0,0.009502447,0.04040469,,,,-0.134580843,-0.041615297,-0.22582507,0,2.4796,163.77,105.21,18.5,1.75,20.09,-2042100000,,,,4089759000,4424075300,18957685371,98.90323639,99.72801208,0.017770256,0.013841078
6/1/02,0.090022279,-0.095389563,-0.094008869,0,0,0,0.229395743,0.359666535,,,,-0.010601608,-0.084682949,-0.450854044,0,2.713175,148.87,95.77,18.5,1.75,25.27,-1425200000,,,,4046630000,4064856073,12077634646,101.6627884,101.3366776,0.027519378,0.016001813
7/1/02,0.078190831,-0.089169337,-0.079625128,-0.027398974,0,-0.030305349,0.298212111,0.700329804,,,,0.307979216,0.422522907,1.144182304,0,2.933834783,136.17,88.44,18,1.75,34.05,-707500000,,,,5506139000,6202182481,37922237046,109.8407211,106.789772,0.077369986,0.05241374
8/1/02,0.058090177,-0.058987386,-0.056280836,0,0,0,-0.009145955,39.32738003,,,,-0.061320213,-0.077699722,-0.149857993,0,3.109309091,128.37,83.6,18,1.75,33.74,169800000,,,,5178645000,5738521055,32644607346,108.7955322,107.5950623,-0.009561057,0.007512602
9/1/02,0.071942306,-0.061525744,-0.05811581,0,0,0,0.109648877,1.847499082,,,,0.173701668,0.121338225,0.083991571,0,3.341242857,120.71,78.88,18,1.75,37.65,1077200000,,,,6161037000,6478828752,35504918922,112.3158112,108.3653183,0.031844376,0.007133339
10/1/02,0.13000742,-0.130518079,-0.119718223,0.15415068,0,0.169418152,-0.066151153,-39.82262764,,,,-0.023342749,-0.003457791,-0.187746382,0,3.805130435,105.94,69.98,21,1.75,"	35.24",-183000000,,,,6018887000,6456465000,29427360365,107.9369202,106.412529,-0.039767662,-0.018184772
11/1/02,-0.062217276,0.046837469,0.075525739,0.046520016,-0.336472237,0.075035186,-0.223569295,-0.517035807,,,,-0.103865657,-0.235324896,-0.219132495,0,3.5756,111.02,75.47,22,1.25,"	28.18",-306900000,,,,5425102000,5102634927,23636505761,106.9780197,107.8292084,-0.008923594,0.013225248
12/1/02,0.013754134,-0.020566745,-0.001060586,0.127833372,0,0.135036284,0.001064019,0.331077883,,,,-0.03692432,0.021022537,-0.041093449,0,3.625119048,108.76,75.39,25,1.25,"	28.21",-220400000,,,,5228437000,5211040751,22684886776,107.5669479,107.9888458,0.005490035,0.001479371
1/1/03,-0.053126798,0.036738641,0.055092938,0.019802627,0,0.020834087,-0.028403851,36.57031891,,,,0.057736983,-0.086280822,0.126862187,0,3.437554545,112.83,79.66,25.5,1.25,27.42,34600000,,,,5539196000,4780278337,25753257112,112.2532196,113.2400055,0.042643783,0.047481566
2/1/03,0.043379337,-0.047275757,-0.036693154,0.038466281,0,0.040409538,0.161314704,-36.97910578,,,,0.098874146,0.041271898,-0.081997492,0,3.589955,107.62,76.79,26.5,1.25,32.22,-331700000,,,,6114870000,4981697380,23725813135,114.0906372,114.0159073,0.016235987,0.006828468
3/1/03,-0.040899565,0.033532903,0.040827204,0,0,0,-0.050607457,37.15611459,,,,-0.107019963,0.04478183,0.027890274,0,3.446089474,111.29,79.99,26.5,1.25,30.63,41300000,,,,5494258000,5209857493,24396846715,113.9732971,113.4040833,-0.001029011,-0.005380578
4/1/03,-0.100080404,0.092782871,0.102117358,0,0,0,-0.244342844,-38.35703783,,,,0.050045077,0.086699036,0.095795149,0,3.1179,122.11,88.59,26.5,1.25,23.99,-1102300000,,,,5776215000,5681705996,26849549426,118.9867172,114.6381454,0.043047682,0.010823208
5/1/03,-0.053680385,0.030088981,0.037660891,0,0,0,-0.169976232,41.21194825,,,,0.045373342,0.113267401,0.094460887,0,2.954942857,125.84,91.99,26.5,1.25,20.24,717500000,,,,6044338000,6363120746,29509431575,123.6940384,116.9767609,0.038799217,0.020194684
6/1/03,-0.024854298,0.021462244,0.020444009,-0.019048195,-0.223143551,-0.009950331,0.005911347,-0.833731759,,,,-0.065331886,-0.083854615,-0.202043009,0,2.882405,128.57,93.89,26,1,20.36,311700000,,,,5662073000,5851302730,24110969854,122.4933701,116.6351166,-0.009754178,-0.00292489
7/1/03,-0.001182003,0.010830151,0.013120493,-0.05942342,0,-0.061875404,-0.060747419,0.637572745,,,,-0.046611985,0.039572783,0.029071642,0,2.879,129.97,95.13,24.5,1,19.16,589700000,,,,5404209000,6087497688,24822203619,115.3041153,113.053833,-0.060483788,-0.031186296
8/1/03,0.041735783,-0.031895145,-0.031175793,-0.107630664,0,-0.112477983,0.00572471,0.607137351,,,,0.092162242,0.047993289,0.00462512,0,3.0017,125.89,92.21,22,1,19.27,1082200000,,,,5925946000,6386781075,24937275195,113.8572235,112.3446884,-0.012627881,-0.006292383
9/1/03,-0.026910482,0.020987212,0.025271716,-0.09531018,0,-0.100083459,0.013402262,0.055622295,,,,0.124956284,0.127482228,0.309100128,0,2.922,128.56,94.57,20,1,19.53,1144100000,,,,6714683000,7255157716,33969525284,120.4429703,116.521759,0.056231127,0.036506308
10/1/03,-0.021201963,0.002097984,0.003588773,-0.051293294,0,-0.054067221,-0.080469493,-39.27756439,,,,0.044707024,0.037533925,0.069945655,0,2.8607,128.83,94.91,19,1,"	18.02",-99900000,,,,7021688000,7532647324,36430613918,133.3461304,124.2490616,0.101771866,0.064210084
11/1/03,0.018117128,-0.017303231,-0.014219255,-0.082238098,0,-0.087011377,-0.035012046,-1.284985235,,,,-0.082233028,-0.241209668,-0.405574099,0,2.913,126.62,93.57,17.5,1,"	17.40",-361100000,,,,6467377000,5918226834,24284429018,126.7275467,126.6594467,-0.050908751,0.019213851
12/1/03,0.003924505,-0.019861072,-0.016160662,-0.0588405,0,-0.062520357,-0.033307198,38.63936675,,,,0.014943962,0.128311396,-0.089230243,0,2.924454545,124.13,92.07,16.5,1,"	16.83",167200000,,,,6564751000,6728473371,22211387782,125.5024338,127.8534012,-0.009714329,0.009382341
1/1/04,-0.025426481,0.011374682,0.016267528,0,0,0,-0.044343736,1.124199195,,,,0.049881758,-0.151020471,0.385993725,0,2.851033333,125.55,93.58,16.5,1,16.10,514600000,,,,6900517000,5785343912,32674627063,135.6855316,142.4093323,0.07801479,0.107821228
2/1/04,0.027154051,-0.027208718,-0.024118403,0,0,0,-0.00623055,-2.327374855,,,,-0.031883915,-0.012131866,-0.27795218,0,2.929511111,122.18,91.35,16.5,1,16.00,50200000,,,,6683972000,5715580929,24745574522,142.4975433,145.9742584,0.048984819,0.024724762
3/1/04,-0.008520406,0.018890667,0.018546164,-0.015267472,0,-0.016260521,0.100410786,2.374442366,,,,0.16524016,0.324569026,0.399682544,0,2.904656522,124.51,93.06,16.25,1,17.69,539400000,,,,7884924000,7907130664,36904341870,167.0181885,155.5565491,0.15877796,0.063579031
4/1/04,0.000181925,0.006165198,0.005572239,-0.015504187,0,-0.016529302,-0.119338796,-40.76106203,,,,-0.162927895,-0.183514072,-0.62209834,0,2.905185,125.28,93.58,16,1,15.70,-934100000,,,,6699445000,6581422428,19810871848,185.0868073,156.6014252,0.102722224,0.006694559
5/1/04,0.064782144,-0.052268429,-0.0508547,0,0,0,0.119903927,41.60517669,,,,0.143266436,0.185350014,0.260017857,0,3.099619048,118.9,88.94,16,1,17.70,1254600000,,,,7731409000,7921661037,25693774565,178.8534546,153.9391479,-0.034258162,-0.017146503
6/1/04,0.009225732,-0.020649075,-0.015180987,0,0.223143551,-0.016807118,-0.143100844,0.335481105,,,,0.122594353,0.161111177,0.286979023,0,3.128347619,116.47,87.6,16,1.25,15.34,1754700000,,,,8739784000,9306490756,34234289224,165.7602539,147.8999023,-0.07602429,-0.040021672
7/1/04,-0.029971574,0.024594184,0.033893941,0,0,0,0.010376228,-0.137618575,,,,-0.06851803,-0.037618161,0.083848547,0,3.035977273,119.37,90.62,16,1.25,15.50,1529100000,,,,8161006000,8962900814,37228563297,148.9272919,141.0535736,-0.107084278,-0.047395937
8/1/04,-0.01122133,0.016615818,0.021506205,0,0.182321557,-0.017094433,0.073370373,-0.01469113,,,,0.000256798,0.008530885,0.028371416,0,3.0021,121.37,92.59,16,1.5,16.68,1506800000,,,,8163102000,9039689359,38299916409,129.4063721,129.2664948,-0.140500589,-0.087263649
9/1/04,-0.037935265,0.036008583,0.036479498,0.015504187,0.15415068,0,-0.169455046,-0.010205872,,,,0.011817051,-0.014442832,-0.125071454,0,2.890347619,125.82,96.03,16.25,1.75,14.08,1491500000,,,,8260138000,8910068943,33797142566,120.793869,125.1432953,-0.068872093,-0.032416681
10/1/04,-0.013336991,0.004045217,0.004467772,0.030305349,0,0.033901552,0.061292848,-0.645171485,,,,-0.02476871,-0.085768183,-0.122650057,0,2.852055,126.33,96.46,16.75,1.75,"	14.97",782400000,,,,8058058000,8177723377,29896045149,126.3521347,123.3926849,0.044987198,-0.014087613
11/1/04,-0.023705741,0.002134979,0.008773344,0.029413885,0.133531393,0.016529302,-0.097450076,-40.44142809,,,,0.045564423,-0.003920777,0.074582544,0,2.78524,126.6,97.31,17.25,2,"	13.58",-467800000,,,,8433712000,8145723119,32211023743,127.8612213,122.937767,0.011872738,-0.003693562
12/1/04,-0.024672905,0.012403016,0.020646551,0.028573372,0.117783036,0.016260521,-0.086074609,40.62270531,,,,0.000991716,0.0621378,-0.0664438,0,2.71736087,128.18,99.34,17.75,2.25,"	12.46",937900000,,,,8442080000,8667937031,30140354246,128.3519287,123.0841751,0.003830467,0.001190204
1/1/05,-0.009302438,0.014098924,0.018056254,0.027779564,0,0.031748698,0.075711822,-0.396971586,,,,0.08413949,-0.147317773,-0.109190768,0,2.6922,130,101.15,18.25,2.25,13.44,630600000,,,,9183131000,7480600323,27022616899,199.0636139,171.244278,0.438848507,0.330222591
2/1/05,-0.036001771,0.036035171,0.036307618,0.027028672,0.105360516,0.015504187,-0.137792157,-37.94680839,,,,0.041341791,0.038950228,0.082554684,0,2.597,134.77,104.89,18.75,2.5,11.71,-47900000,,,,9570735000,7777720295,29348130923,199.0026855,171.9109497,-0.000306122,0.003885545
3/1/05,0.040338243,-0.043912268,-0.043550791,0.026317308,0.09531018,0.015267472,0.114456511,38.85405102,,,,-0.036847668,0.174243841,0.076097134,0,2.7039,128.98,100.42,19.25,2.75,13.13,1562300000,,,,9224494000,9258176578,31668610823,177.4256744,180.6571198,-0.114766534,0.04962426
4/1/05,-0.047526124,0.05483408,0.059252968,0.012903405,0,0.015037877,0.096486528,-1.034766095,,,,0.046968021,-0.001192996,0.041629974,0,2.5784,136.25,106.55,19.5,2.75,14.46,555100000,,,,9668086000,9247138198,33014800785,173.7002716,179.3890686,-0.021220549,-0.007043854
5/1/05,-0.050265033,0.055182967,0.059038912,0.012739026,0.087011377,0,-0.034474043,-0.481126327,,,,-0.032347355,0.063129914,-0.049163122,0,2.452,143.98,113.03,19.75,3,13.97,343100000,,,,9360353000,9849729906,31430942822,174.5875854,179.6556702,0.005095301,0.001485061
6/1/05,-0.016157566,0.028483372,0.027659574,0,0.080042708,-0.015037877,-0.162897965,1.137859156,,,,0.02401127,0.034943686,0.049446579,0,2.4127,148.14,116.2,19.75,3.25,11.87,1070500000,,,,9587827000,1.02E+10,33024160404,174.885788,185.2510376,0.001706583,0.03066979
7/1/05,-0.016717905,0.022493857,0.021876005,0,0,0,-0.071583781,0.783903676,,,,0.076800412,0.084557388,0.108414724,0,2.3727,151.51,118.77,19.75,3.25,11.05,2344400000,,,,10353190000,1.11E+10,36805752491,182.5905457,186.102951,0.04311307,0.004588156
8/1/05,-0.00543878,-0.005426883,-0.006758495,0,0.074107972,-0.015267472,0.15866536,-1.459366028,,,,-0.037775788,0.017857617,0.024972609,0,2.359830435,150.69,117.97,19.75,3.5,12.95,544800000,,,,9969385000,1.13E+10,37736460907,180.0619354,182.2752991,-0.013945313,-0.020781844
9/1/05,-0.028467131,0.027555001,0.023954244,-0.012739026,0.068992871,-0.031252544,-0.025020852,1.376379362,,,,-0.007135161,-0.054558984,-0.129564936,0,2.2936,154.9,120.83,19.5,3.75,12.63,2157700000,,,,9898505000,1.07E+10,33150633426,179.6493225,178.6220703,-0.002294135,-0.020245942
10/1/05,-0.016684456,0.02970295,0.034249087,-0.025975486,0,-0.032260862,0.167967243,-1.173258727,,,,-0.010844563,-0.0747339,-0.02943173,0,2.25565,159.57,125.04,19,3.75,"	14.94",667500000,,,,9791740000,9929497189,32189171089,181.5964661,178.2323761,0.010780264,-0.002184052
11/1/05,-0.020445664,0.028176099,0.035047195,-0.026668247,0.064538521,-0.050430854,-0.20671301,0.827258928,,,,0.136323598,0.084036293,0.114290205,0,2.21,164.13,129.5,18.5,4,"	12.15",1526600000,,,,11221850000,1.08E+10,36086552879,191.3918457,177.1567993,0.052535869,-0.00605297
12/1/05,0.033242209,-0.033328159,-0.031215773,-0.027398974,0.060624622,-0.053109825,-0.076072547,-1.547896638,,,,-0.030715965,0.009216655,-0.020719346,0,2.2847,158.75,125.52,18,4.25,"	11.26",324700000,,,,10882400000,1.09E+10,35346555707,200.392868,179.4525452,0.045956905,0.012875588
1/1/06,-0.005090186,-0.006445927,-0.004791576,-0.042559614,0.057158414,-0.075507553,0.066977817,-39.69075424,,,,0.021486966,-0.160669742,-0.12588552,0,2.2731,157.73,124.92,17.25,4.5,12.04,-532100000,,,,11118760000,9282148569,31165615942,236.960083,202.4418793,0.167611921,0.120542029
2/1/06,-0.050527187,0.05483106,0.056264109,0,0,0,0.03509132,39.92887591,,,,-0.029766572,-0.058223272,-0.109283353,0,2.1611,166.62,132.15,17.25,4.5,12.47,412000000,,,,10792670000,8757143569,27939238005,234.4169617,202.6331635,-0.010790284,0.000944438
3/1/06,-0.004591525,0.003056182,0.003399437,-0.044451763,0.054067221,-0.081678031,-0.064591984,0.94820325,,,,0.048946916,0.26374358,0.327469961,0,2.1512,167.13,132.6,16.5,4.75,11.69,1063400000,,,,11334080000,1.14E+10,38764389997,207.1630402,202.2443237,-0.1235953,-0.001920778
4/1/06,-0.01060832,0.00292756,-0.001358388,-0.046520016,0,-0.065957968,0.013594092,-39.14884756,,,,-0.072269468,-0.148975998,-0.278576235,0,2.1285,167.62,132.42,15.75,4.75,11.85,-94500000,,,,10543870000,9822123658,29339238168,191.4914703,203.1830597,-0.078662851,0.004630855
5/1/06,0.022668071,-0.036822922,-0.038960967,0,0.051293294,-0.022989518,0.198366547,37.34383535,,,,-0.104199904,0.047506538,-0.105607494,0,2.1773,161.56,127.36,15.75,5,14.45,174900000,,,,9500503000,1.03E+10,26398793620,182.6309662,205.0600739,-0.047375728,0.009195635
6/1/06,0.03173291,-0.024943325,-0.028108065,-0.032260862,0.048790164,-0.072320662,0.15780194,0.769885845,,,,0.120912856,0.10146946,0.293508164,0,2.2475,157.58,123.83,15.25,5.25,16.92,377700000,,,,10721570000,1.14E+10,35404059085,208.7462463,204.4729309,0.133651843,-0.00286738
7/1/06,-0.02660211,0.02716912,0.027872484,-0.03333642,0,-0.051293294,-0.098684661,2.009824395,,,,0.172212717,0.176456437,0.358791658,0,2.1885,161.92,127.33,14.75,5.25,15.33,2818400000,,,,12736480000,1.36E+10,50684398153,200.9687195,205.8407135,-0.03797011,0.006667035
8/1/06,-0.015379251,0.009588273,0.007355276,-0.034486176,0,-0.054067221,-0.138295308,-0.38530356,,,,-0.060469077,0,-0.232090759,0,2.1551,163.48,128.27,14.25,5.25,13.35,1917200000,,,,11989140000,1.36E+10,40186349605,202.5300293,202.7136078,0.007738897,-0.01530845
9/1/06,0.005921831,-0.001407891,-0.000155933,0,0,0,-0.091721123,0.043330841,,,,0.000477818,-0.076372979,-0.08601847,0,2.1679,163.25,128.25,14.25,5.25,12.18,2002100000,,,,11994870000,1.26E+10,36874081496,210.6723022,200.1373749,0.039415688,-0.012790179
10/1/06,-0.009454582,0.010541486,0.014014398,-0.035718083,0,-0.057158414,-0.074107972,-0.434914031,,,,0.012459912,0.00790518,0.053706753,0,2.1475,164.98,130.06,13.75,5.25,"	11.31",1296000000,,,,12145260000,1.27E+10,38908613719,216.946701,204.4764862,0.02934785,0.021448982
11/1/06,0.004460352,-0.012012706,-0.00989036,-0.037041272,0,-0.060624622,-0.044291017,-0.133795978,,,,0.012868401,-0.065063593,-0.094084494,0,2.1571,163.01,128.78,13.25,5.25,"	10.82",1133700000,,,,12302560000,1.19E+10,35414847895,227.7435303,211.4431305,0.048568423,0.033503089
12/1/06,-0.003706271,-0.009492182,-0.008813378,0,0,0,0.012856008,-1.709256782,,,,0.018474012,0.033060862,-0.065233907,0,2.14912,161.47,127.65,13.25,5.25,"	10.96",205200000,,,,12531950000,1.23E+10,33178340131,239.5039978,211.572052,0.05034998,0.000609536
1/1/07,-0.005327971,0.012799387,0.015854844,-0.019048195,0,-0.031748698,0.007272759,-39.41397128,,,,0.023450234,-0.11170399,0.081620355,0,2.1377,163.55,129.69,13,5.25,11.04,-638400000,,,,12829300000,1.10E+10,35999952261,257.0687866,225.7390137,0.070773592,0.064813913
2/1/07,-0.019938296,0.020635509,0.020680656,0,0,0,0.010810916,38.82706143,,,,-0.027819823,-0.085359849,-0.143578059,0,2.0955,166.96,132.4,13,5.25,11.16,114100000,,,,12477310000,1.01E+10,31185073071,251.7061005,231.7350464,-0.021081562,0.026215152
3/1/07,-0.003633412,-0.003059299,-0.004466152,-0.019418086,0,-0.032789823,0.306324423,-32.14495408,,,,0.053402341,0.244691888,0.14392691,0,2.0879,166.45,131.81,12.75,5.25,15.16,-800000,,,,13161740000,1.29E+10,36012513066,231.8917542,231.4513702,-0.081991453,-0.00122489
4/1/07,-0.027532025,0.018334938,0.015507688,-0.019802627,0,-0.033901552,-0.159110187,34.74331721,,,,-0.014399925,-0.039530839,0.017686832,0,2.0312,169.53,133.87,12.5,5.25,12.93,1533700000,,,,12973570000,1.24E+10,36655126495,215.8866577,229.6476135,-0.071517149,-0.007823769
5/1/07,-0.025125948,0.021417094,0.020773247,0,0,0,0.028213842,-41.13418563,,,,-0.033462904,0.09237332,0.075248062,0,1.9808,173.2,136.68,12.5,5.25,13.30,-477100000,,,,12546620000,1.36E+10,39519782056,220.7769318,232.6501312,0.022399296,0.012989723
6/1/07,-0.025411015,0.027729735,0.028347673,-0.040821995,0,-0.071458964,0.116947265,38.81999271,,,,0.001717712,-0.037457563,-0.105515554,0,1.9311,178.07,140.61,12,5.25,14.95,151600000,,,,12568190000,1.31E+10,35562289890,219.6643982,237.477417,-0.005051914,0.02053679
7/1/07,-0.025754748,0.018031542,0.018810657,-0.042559614,0,-0.076961041,0.144259592,-39.76418646,,,,0.020324054,0.073562567,0.245602583,0,1.882,181.31,143.28,11.5,5.25,17.27,-1226500000,,,,12826240000,1.41E+10,45462526224,231.7111816,239.4082031,0.053390771,0.008097525
8/1/07,0.04325898,-0.037424302,-0.035303215,0,0,0,0.371104213,41.59486638,,,,0.033457987,0.068519946,-0.036294001,0,1.9652,174.65,138.31,11.5,5.25,25.03,945700000,,,,13262640000,1.51E+10,43842093134,230.2118988,238.1744385,-0.006491505,-0.005166718
9/1/07,-0.034371914,0.021580515,0.019262348,-0.021978907,-0.100083459,0.039220713,-0.119982817,-1.473873056,,,,0.007155413,-0.104624951,-0.115612066,0,1.8988,178.46,141,11.25,4.75,22.20,216600000,,,,13357880000,1.36E+10,39055445658,243.1052704,247.7408447,0.054494377,0.039379879
